Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
12-Jan-11,21,477,197,73,183,1018,827,,319,202,75,107,240,92,42,685,810,323,75
12-Jan-11,22,380,150,89,95,746,539,,226,135,57,77,115,55,36,789,710,264,39
12-Jan-11,23,176,92,44,69,422,496,,131,119,30,18,26,11,10,298,481,194,42
13-Jan-11,0,47,41,10,41,165,216,,71,30,10,9,8,0,3,114,175,48,1
13-Jan-11,1,48,9,6,6,98,98,,64,20,2,1,2,8,2,32,39,26,8
13-Jan-11,2,22,10,2,10,43,66,,23,8,0,2,0,10,3,22,60,8,4
13-Jan-11,3,8,7,5,4,49,49,,7,9,5,0,0,5,0,32,23,12,4
13-Jan-11,4,10,9,2,8,25,49,,3,16,0,2,2,0,2,39,41,35,1
13-Jan-11,5,12,35,14,82,44,66,,8,21,23,21,1,2,12,74,116,38,25
13-Jan-11,6,72,192,151,480,141,117,,93,77,173,104,38,9,79,219,389,147,73
13-Jan-11,7,198,665,650,1651,200,368,,241,361,866,393,94,38,191,494,1159,318,254
13-Jan-11,8,594,1873,1877,4611,492,783,,711,891,1980,1052,186,38,346,1191,3161,785,413
13-Jan-11,9,460,1225,1073,2122,597,1170,,904,809,881,456,125,21,142,919,1543,351,138
13-Jan-11,10,490,694,550,884,869,1451,,1426,1131,302,234,77,29,72,970,963,243,141
13-Jan-11,11,544,607,481,807,890,2033,,2009,1300,203,133,34,26,89,1016,967,286,105
13-Jan-11,12,935,1581,738,1021,1198,2855,,3188,1846,564,222,40,19,170,1099,1264,352,107
13-Jan-11,13,1212,1633,710,1059,1490,3262,,3763,2226,641,275,80,20,178,1268,1490,369,136
13-Jan-11,14,1118,954,582,693,1551,3020,,2961,1811,284,191,97,28,111,1166,1164,414,119
13-Jan-11,15,1072,647,576,908,1683,2919,,2829,1515,360,229,123,44,138,1085,1270,351,138
13-Jan-11,16,1271,834,1012,2008,1735,3008,,2874,1421,897,450,115,31,172,1417,1929,659,230
13-Jan-11,17,1588,1876,2239,4684,1761,2943,,2738,1401,1587,815,123,34,396,2291,3514,1224,306
13-Jan-11,18,1117,931,993,1932,1538,2148,,1959,784,595,413,112,23,265,1293,1702,598,270
13-Jan-11,19,651,417,290,589,1348,1539,,847,355,161,134,46,11,102,861,829,276,66
13-Jan-11,20,526,304,109,287,1159,932,,451,181,68,91,52,7,29,366,528,167,10
13-Jan-11,21,371,164,120,157,927,751,,281,167,55,72,59,30,19,417,544,199,23
13-Jan-11,22,261,122,81,78,659,591,,222,118,40,66,65,39,28,632,382,158,20
13-Jan-11,23,155,78,23,44,434,422,,163,81,43,30,29,13,12,299,342,161,10
14-Jan-11,0,59,33,12,15,151,222,,90,34,10,7,22,16,0,116,187,86,11
14-Jan-11,1,32,17,3,6,129,82,,43,19,3,8,5,4,0,55,88,41,2
14-Jan-11,2,33,11,2,4,42,58,,57,15,8,8,0,0,1,43,39,28,3
14-Jan-11,3,21,6,3,6,45,59,,15,18,4,9,0,1,0,56,27,25,0
14-Jan-11,4,20,4,4,4,28,65,,10,5,1,6,1,2,3,51,81,69,0
14-Jan-11,5,18,53,17,61,29,60,,28,19,26,32,1,2,15,56,90,40,13
14-Jan-11,6,56,201,176,469,120,130,,81,61,190,83,32,12,74,209,361,129,53
14-Jan-11,7,169,547,514,1191,174,396,,276,298,725,382,58,20,162,456,1086,285,159
14-Jan-11,8,554,1864,1790,4017,354,749,,762,848,1707,819,81,41,298,1119,2797,784,285
14-Jan-11,9,456,1564,1337,3660,347,988,,892,636,947,439,26,11,144,798,1490,311,61
14-Jan-11,10,344,784,566,1014,514,1286,,1306,825,268,194,26,6,53,616,705,229,46
14-Jan-11,11,616,634,492,829,682,1556,,1778,1038,189,123,29,4,56,726,760,241,40
14-Jan-11,12,981,1602,719,1051,1145,2354,,2896,1776,675,325,94,37,184,872,1215,304,83
14-Jan-11,13,1251,1479,692,1059,1714,3202,,3753,2457,678,359,166,91,257,1031,1584,376,197
14-Jan-11,14,1262,903,458,657,1936,3104,,3172,1908,469,254,201,99,141,1071,1502,384,302
14-Jan-11,15,1248,721,495,856,1939,3247,,3160,1633,414,195,218,141,134,1268,1785,486,339
14-Jan-11,16,1310,829,890,1593,2106,3415,,3194,1639,976,651,191,108,236,1543,2314,613,509
14-Jan-11,17,1730,1503,1491,2979,2485,3840,,3564,1855,1751,933,274,159,352,2361,3650,911,1117
14-Jan-11,18,1424,858,610,1107,2559,3481,,2613,1345,666,456,278,115,222,1859,2248,721,2839
14-Jan-11,19,1256,478,290,345,2177,2631,,1862,774,263,198,375,215,133,1522,1356,431,2261
14-Jan-11,20,1065,379,156,203,1961,2637,,1357,516,127,104,423,377,90,1019,1122,350,369
14-Jan-11,21,1040,318,153,149,2029,2223,,723,340,67,134,480,376,63,1128,1156,461,232
14-Jan-11,22,742,225,135,121,1513,1471,,393,260,88,71,424,221,44,1313,1055,417,496
14-Jan-11,23,655,462,183,114,1283,2114,,527,359,116,62,231,112,28,1443,1257,590,4055
15-Jan-11,0,316,115,74,30,732,1027,,237,179,48,19,74,39,14,653,766,297,173
15-Jan-11,1,229,79,20,26,449,542,,173,79,27,32,36,6,5,269,365,170,41
15-Jan-11,2,150,26,39,18,323,438,,90,128,13,25,13,0,15,169,199,122,20
15-Jan-11,3,83,30,15,12,251,287,,70,63,15,5,17,12,3,136,178,87,6
15-Jan-11,4,27,31,6,5,82,157,,45,32,7,9,9,3,0,85,89,71,24
15-Jan-11,5,34,14,16,16,64,98,,65,11,10,9,5,7,6,56,134,92,13
15-Jan-11,6,30,40,24,13,57,144,,50,33,20,13,15,3,17,78,148,59,11
15-Jan-11,7,64,73,41,11,144,184,,76,100,53,42,33,19,43,92,208,91,83
15-Jan-11,8,82,140,64,28,275,363,,271,200,54,58,80,30,43,211,331,100,193
15-Jan-11,9,236,197,97,61,366,832,,705,466,95,81,77,45,81,433,606,197,215
15-Jan-11,10,396,274,91,45,661,1347,,1539,749,99,164,198,86,97,688,834,259,261
15-Jan-11,11,601,195,151,73,845,2094,,2259,1167,92,119,302,193,118,1197,1168,359,408
15-Jan-11,12,868,269,186,54,1342,2721,,2797,1418,107,121,323,268,116,1479,1317,370,633
15-Jan-11,13,1121,279,179,88,1970,2981,,3094,1594,103,113,418,327,137,1855,1396,399,691
15-Jan-11,14,1164,247,185,91,2039,3037,,3380,1498,101,79,454,329,142,1694,1496,429,719
15-Jan-11,15,1264,306,153,85,2185,3266,,3398,1580,101,82,516,315,175,1807,1629,501,584
15-Jan-11,16,1131,323,161,60,1897,3225,,3156,1256,105,116,342,195,143,2086,1679,443,595
15-Jan-11,17,1196,343,210,78,2149,2856,,2397,961,140,124,393,206,130,1736,1596,418,553
15-Jan-11,18,1067,488,167,67,1821,2187,,1076,627,140,139,527,314,132,1623,1351,363,670
15-Jan-11,19,802,395,127,59,1675,1732,,712,483,80,105,752,504,123,1415,1180,347,498
15-Jan-11,20,803,393,93,48,1761,1653,,538,327,72,106,893,506,67,1211,1073,342,290
15-Jan-11,21,687,282,139,35,1514,1936,,467,322,59,76,979,652,76,1172,1338,375,572
15-Jan-11,22,579,224,114,48,1155,1515,,390,282,70,60,755,409,56,1478,1042,410,97
15-Jan-11,23,446,228,97,26,1036,1205,,374,339,46,85,392,190,42,942,1028,441,74
16-Jan-11,0,363,82,64,28,578,1448,,323,170,28,71,171,75,21,543,630,225,34
16-Jan-11,1,206,67,45,40,380,545,,205,111,41,45,91,32,11,292,368,137,17
16-Jan-11,2,140,25,46,27,365,524,,236,103,18,40,19,4,3,297,239,115,12
16-Jan-11,3,126,17,18,5,233,434,,181,78,6,32,13,8,4,178,187,71,8
16-Jan-11,4,39,25,16,16,132,231,,102,34,14,7,18,6,1,95,93,47,7
16-Jan-11,5,33,13,14,9,48,111,,62,20,2,8,6,0,1,65,92,67,5
16-Jan-11,6,32,22,18,11,57,95,,37,29,11,29,11,3,7,59,81,88,45
16-Jan-11,7,43,41,31,11,85,164,,50,63,18,34,25,33,36,100,175,74,81
16-Jan-11,8,70,102,40,19,169,293,,140,142,43,47,89,75,56,239,321,135,87
16-Jan-11,9,230,174,148,31,351,662,,576,347,107,51,125,203,108,531,511,191,155
16-Jan-11,10,483,265,147,45,613,1536,,1703,742,86,100,237,471,129,1562,914,277,895
16-Jan-11,11,729,263,131,42,812,2559,,2541,1107,102,79,388,854,143,1877,1323,433,2027
16-Jan-11,12,985,288,190,50,1189,2859,,3160,1449,99,92,601,1038,146,2210,1454,431,4022
16-Jan-11,13,1059,335,188,55,1839,3186,,3305,1469,75,88,667,1001,169,2470,1575,509,6087
16-Jan-11,14,1168,284,225,47,1857,3067,,3387,1502,104,80,572,1000,165,2361,1647,501,5726
16-Jan-11,15,1193,277,142,52,1965,3073,,3213,1277,79,66,549,1024,175,2297,1607,429,5389
16-Jan-11,16,1194,213,165,59,1927,3062,,2822,1038,74,73,501,810,161,2098,1734,443,6060
16-Jan-11,17,1159,254,98,31,1843,2432,,2115,677,88,67,561,596,148,1505,1319,435,4613
16-Jan-11,18,893,162,84,27,1567,1786,,810,357,81,101,527,305,107,1334,1123,422,3683
16-Jan-11,19,660,148,70,33,1308,1414,,456,224,70,77,422,212,72,1073,1024,450,2056
16-Jan-11,20,525,135,54,35,1232,1195,,308,272,42,109,329,154,65,852,847,333,1139
16-Jan-11,21,492,93,69,39,856,865,,278,166,65,96,260,147,54,685,799,316,875
16-Jan-11,22,258,157,79,37,750,877,,217,166,52,58,95,45,34,749,719,395,3140
16-Jan-11,23,129,58,31,12,418,465,,103,111,48,31,89,18,29,318,484,224,148
17-Jan-11,0,84,20,13,21,171,157,,50,45,26,12,19,5,4,140,190,69,28
17-Jan-11,1,40,23,6,9,60,73,,24,26,10,26,16,1,6,58,71,36,17
17-Jan-11,2,20,9,5,2,29,54,,21,15,3,4,2,0,0,15,21,17,6
17-Jan-11,3,9,7,5,8,9,27,,126,15,1,0,0,0,0,35,18,13,5
17-Jan-11,4,13,21,2,2,28,30,,13,3,0,2,1,0,3,32,38,22,6
17-Jan-11,5,13,37,29,88,48,58,,19,24,24,26,6,0,18,66,118,59,14
17-Jan-11,6,54,206,176,476,115,121,,96,89,221,84,46,22,97,241,413,140,130
17-Jan-11,7,201,699,653,1729,186,393,,306,346,788,399,110,49,238,615,1218,343,328
17-Jan-11,8,633,2008,1819,5020,640,1087,,798,872,1977,891,171,53,416,1486,3407,847,587
17-Jan-11,9,477,1172,959,2088,618,1357,,1018,864,864,492,146,44,126,917,1537,440,1068
17-Jan-11,10,580,727,563,764,818,2005,,1670,1214,354,218,120,58,126,1058,1078,327,2458
17-Jan-11,11,714,569,444,665,1255,2352,,2168,1364,261,185,186,135,124,1135,1209,349,1282
17-Jan-11,12,1221,1543,631,955,1867,3509,,3566,2480,850,398,321,223,439,1435,2175,504,830
17-Jan-11,13,1473,1638,701,1129,2135,4148,,4311,2826,772,390,435,244,434,1510,2351,504,686
17-Jan-11,14,1299,779,463,789,1880,3359,,3129,1874,401,231,249,115,154,1313,1743,453,620
17-Jan-11,15,1232,658,509,1132,1930,3291,,3031,1548,346,209,220,96,136,1247,1734,507,549
17-Jan-11,16,1233,745,870,1726,1895,3190,,2942,1438,893,523,182,94,200,1763,2259,671,1211
17-Jan-11,17,1501,1414,1869,3888,1940,3205,,2566,1414,1896,941,193,70,472,2469,3953,1083,1453
17-Jan-11,18,1015,865,753,1479,1678,2425,,1244,736,775,404,204,70,299,1492,1987,592,1416
17-Jan-11,19,683,383,277,434,1384,1526,,622,367,227,155,188,100,83,1063,1057,350,732
17-Jan-11,20,511,237,144,190,1059,1123,,315,240,133,93,156,80,44,628,761,258,395
17-Jan-11,21,370,197,129,113,786,981,,274,181,67,81,89,27,25,625,748,270,408
17-Jan-11,22,228,127,48,53,578,669,,198,132,66,48,79,25,19,742,611,213,414
17-Jan-11,23,118,102,44,36,380,548,,170,130,27,27,49,7,8,284,350,128,731
18-Jan-11,0,60,40,10,24,145,161,,62,35,16,14,24,3,2,96,134,62,26
18-Jan-11,1,25,12,4,1,50,69,,10,23,4,9,5,2,0,30,62,25,12
18-Jan-11,2,42,17,13,8,40,42,,23,9,6,2,3,1,2,14,28,13,14
18-Jan-11,3,5,6,8,4,11,39,,9,7,7,9,1,0,2,22,34,17,3
18-Jan-11,4,19,15,2,2,19,26,,8,7,0,1,1,0,2,35,32,23,3
18-Jan-11,5,24,31,25,87,49,41,,17,25,23,28,3,0,19,65,108,30,20
18-Jan-11,6,88,193,201,486,159,157,,113,59,188,108,40,13,102,229,390,142,91
18-Jan-11,7,261,748,713,1873,211,413,,313,359,902,452,86,41,271,657,1366,383,311
18-Jan-11,8,673,1955,1922,5174,503,881,,811,947,2179,1065,179,50,406,1465,3413,842,510
18-Jan-11,9,448,1158,982,2043,636,1383,,1171,1031,848,502,117,31,139,903,1553,412,817
18-Jan-11,10,554,662,551,836,804,1970,,1504,1253,386,237,142,49,128,769,1003,340,1843
18-Jan-11,11,724,593,485,675,1092,2264,,2084,1429,287,170,215,94,121,918,1154,330,1278
18-Jan-11,12,1277,1513,757,960,1896,3594,,3496,2387,802,85,322,187,439,1327,2097,537,796
18-Jan-11,13,1438,1642,740,1304,2186,4061,,4456,2875,742,369,412,223,425,1358,2247,559,770
18-Jan-11,14,1275,819,529,735,1788,3326,,3315,1952,362,247,272,159,187,1304,1728,460,634
18-Jan-11,15,1326,716,594,971,1944,3264,,3131,1806,363,253,253,151,148,1323,1684,517,668
18-Jan-11,16,1358,748,938,1770,1872,3305,,2988,1600,883,522,270,151,226,1537,2335,662,933
18-Jan-11,17,1467,1462,1843,3946,2074,3163,,2843,1413,1864,993,196,79,462,2295,3941,1057,1901
18-Jan-11,18,1197,926,820,1497,1821,2734,,1504,868,793,520,315,120,324,1594,2326,710,1553
18-Jan-11,19,844,390,279,431,1466,1757,,595,459,263,158,270,119,149,1166,1180,378,685
18-Jan-11,20,701,294,134,287,1453,1329,,365,277,158,109,195,140,81,693,870,370,683
18-Jan-11,21,356,171,106,160,1020,902,,270,181,90,90,158,94,41,756,810,314,246
18-Jan-11,22,281,175,84,65,652,734,,227,167,46,61,163,50,36,876,648,249,541
18-Jan-11,23,173,80,56,45,469,496,,146,88,32,27,51,10,23,315,489,200,212
19-Jan-11,0,75,40,20,25,162,189,,89,31,22,6,8,3,7,153,201,59,55
19-Jan-11,1,43,51,19,6,118,280,,46,72,17,5,7,2,2,166,115,72,730
19-Jan-11,2,34,13,6,4,38,62,,23,8,5,0,6,0,4,23,25,16,12
19-Jan-11,3,5,6,2,3,21,36,,49,11,0,2,1,0,1,40,12,11,4
19-Jan-11,4,11,31,0,7,21,30,,11,3,0,3,2,0,3,43,46,32,6
19-Jan-11,5,15,41,26,88,41,58,,23,22,23,25,9,1,14,65,96,36,23
19-Jan-11,6,64,227,177,495,147,147,,92,69,195,106,57,13,97,245,441,139,95
19-Jan-11,7,233,733,723,1824,235,406,,314,347,841,441,104,65,236,608,1312,356,247
19-Jan-11,8,677,2038,1947,4913,540,935,,862,979,2110,1116,170,76,367,1465,3270,874,535
19-Jan-11,9,506,1192,1044,2114,613,1341,,1142,991,931,460,138,57,161,1012,1666,380,718
19-Jan-11,10,604,655,480,759,886,2033,,1632,1369,367,248,157,62,122,963,1038,334,1869
19-Jan-11,11,695,646,521,642,1127,2494,,2425,1636,343,179,220,173,158,1263,1210,341,1198
19-Jan-11,12,1187,1593,756,994,2057,3707,,3916,2556,856,427,342,258,453,1608,2229,518,865
19-Jan-11,13,1642,1631,804,1188,2139,4144,,4766,2865,766,393,338,213,445,1562,2432,517,783
19-Jan-11,14,1342,886,508,730,2047,3499,,3742,1940,438,251,295,180,176,1456,1802,463,638
19-Jan-11,15,1498,764,529,894,1934,3443,,3333,1835,386,258,316,149,159,1822,1831,504,664
19-Jan-11,16,1533,839,934,1847,2199,3462,,3357,1678,951,537,244,101,248,1899,2380,677,911
19-Jan-11,17,1583,1460,1748,3886,2222,3487,,2878,1622,1973,1099,286,172,480,2379,3974,1104,1493
19-Jan-11,18,1223,914,779,1546,2051,2668,,1618,939,822,533,319,177,320,1811,2413,671,2052
19-Jan-11,19,837,371,277,581,1541,1675,,778,451,224,204,322,163,157,1376,1341,384,958
19-Jan-11,20,721,285,111,313,1270,1340,,410,295,159,132,295,142,99,742,912,343,519
19-Jan-11,21,477,223,108,179,1055,1027,,325,202,86,83,161,113,54,767,943,307,390
19-Jan-11,22,283,137,77,100,780,773,,210,160,50,54,132,48,29,942,781,247,431
19-Jan-11,23,224,101,72,95,454,542,,134,130,28,30,65,14,21,370,510,192,354
20-Jan-11,0,95,89,37,51,192,467,,81,134,24,18,12,4,10,287,227,107,1042
20-Jan-11,1,82,18,12,14,107,151,,97,44,11,7,21,1,1,86,85,35,16
20-Jan-11,2,14,16,3,5,44,41,,8,7,2,5,1,0,0,52,22,11,12
20-Jan-11,3,22,10,8,6,23,22,,6,18,1,0,0,7,1,33,15,11,5
20-Jan-11,4,23,18,5,8,22,39,,7,15,0,1,1,0,6,30,49,38,23
20-Jan-11,5,26,35,22,74,38,46,,21,15,27,34,6,3,13,69,107,41,8
20-Jan-11,6,55,204,177,506,115,140,,87,69,219,145,51,26,107,239,461,164,79
20-Jan-11,7,244,714,716,1806,252,380,,292,387,827,453,124,52,273,645,1280,362,273
20-Jan-11,8,650,2027,1987,5237,596,964,,790,974,1975,1033,222,102,403,1328,3289,856,513
20-Jan-11,9,496,1182,1019,2153,617,1436,,1079,1004,834,533,157,73,160,1086,1683,364,740
20-Jan-11,10,540,813,542,871,950,1989,,1695,1203,416,274,175,92,115,913,1177,354,2071
20-Jan-11,11,726,747,505,670,1153,2476,,2309,1496,346,223,239,208,116,1153,1382,414,1230
20-Jan-11,12,1361,1665,836,1146,2190,3556,,3913,2792,966,469,419,292,497,1688,2426,480,823
20-Jan-11,13,1590,1852,871,1393,2323,4133,,4382,3291,880,401,390,271,481,1646,2522,465,669
20-Jan-11,14,1233,938,539,798,2011,3542,,3290,2054,440,274,303,254,173,1435,1835,448,567
20-Jan-11,15,1224,837,567,927,2150,3368,,3128,1749,469,240,257,181,160,1708,1804,544,630
20-Jan-11,16,1426,882,1051,1825,2018,3572,,3149,1649,1009,532,236,125,230,1937,2461,666,1062
20-Jan-11,17,1590,1580,1694,3709,2207,3684,,3275,1729,2014,1071,288,156,463,2235,3958,1066,1652
20-Jan-11,18,1163,875,776,1438,2256,2985,,2154,1111,772,535,317,195,284,1616,2260,607,1672
20-Jan-11,19,910,495,299,450,2007,2103,,1058,563,276,253,367,227,178,1267,1357,379,1016
20-Jan-11,20,898,328,142,260,1775,1610,,606,339,149,138,482,318,92,958,1073,326,804
20-Jan-11,21,621,227,102,153,1362,1289,,407,340,82,115,368,241,82,968,939,339,467
20-Jan-11,22,367,210,99,93,921,976,,246,205,54,78,272,135,40,795,830,363,868
20-Jan-11,23,294,136,78,46,610,682,,235,144,33,41,106,40,24,539,657,286,640
21-Jan-11,0,112,85,38,46,271,458,,87,99,26,17,77,20,13,301,336,155,403
21-Jan-11,1,43,20,10,10,104,130,,76,26,9,4,11,19,0,121,111,40,26
21-Jan-11,2,30,29,7,0,60,88,,39,18,0,6,11,5,4,35,69,26,9
21-Jan-11,3,20,13,7,4,35,79,,18,24,1,1,1,0,2,30,38,26,6
21-Jan-11,4,20,11,6,7,37,48,,12,13,0,5,3,0,4,65,54,36,13
21-Jan-11,5,18,52,25,91,35,49,,25,23,24,40,8,3,13,66,140,42,10
21-Jan-11,6,74,199,184,481,132,134,,101,72,235,157,40,13,93,204,416,141,89
21-Jan-11,7,219,683,682,1675,219,427,,290,412,831,392,124,59,241,613,1260,338,269
21-Jan-11,8,652,1884,1805,4664,544,960,,783,889,2069,955,207,104,364,1292,3213,796,436
21-Jan-11,9,494,1233,1068,2195,669,1455,,1162,1129,965,607,162,113,160,990,1741,371,640
21-Jan-11,10,540,753,541,776,966,2131,,1785,1412,334,257,186,141,142,1044,1236,335,1601
21-Jan-11,11,780,670,419,678,1278,2582,,2472,1663,343,201,264,173,160,1095,1189,361,1181
21-Jan-11,12,1382,1500,751,1039,2053,3633,,3795,2739,1008,588,394,249,404,1515,2192,436,665
21-Jan-11,13,1377,1646,763,1317,2174,3862,,4461,3107,911,460,329,230,404,1560,2460,444,520
21-Jan-11,14,570,874,557,840,1935,3430,,3446,2229,477,237,263,210,188,1430,2007,467,493
21-Jan-11,15,1189,690,554,900,1889,3414,,3107,1904,444,238,351,268,156,1536,1907,513,525
21-Jan-11,16,1359,834,898,1644,2054,3447,,3167,1762,995,573,250,262,238,1677,2535,644,831
21-Jan-11,17,1764,1375,1469,3037,2279,3720,,3472,1840,1784,963,399,291,473,2446,3962,1043,2606
21-Jan-11,18,1410,766,625,1164,2319,3593,,2935,1291,654,416,389,265,234,2065,2392,608,2306
21-Jan-11,19,1127,508,291,412,2083,2569,,1872,890,244,254,473,315,134,1737,1644,473,843
21-Jan-11,20,964,468,209,233,1963,2110,,1372,480,155,157,514,346,75,1158,1375,376,475
21-Jan-11,21,848,320,166,161,1884,1805,,747,384,110,114,401,267,95,1283,1240,431,361
21-Jan-11,22,680,281,128,91,1550,1626,,511,300,72,128,358,152,63,1727,1126,419,1742
21-Jan-11,23,533,226,177,73,1339,1373,,435,326,78,124,204,85,32,968,971,347,327
22-Jan-11,0,371,102,56,49,566,778,,177,150,26,32,44,29,17,565,685,288,96
22-Jan-11,1,182,55,39,26,351,575,,164,80,7,16,25,11,10,284,313,123,17
22-Jan-11,2,114,22,22,24,272,369,,161,34,4,15,15,10,2,133,156,76,23
22-Jan-11,3,115,22,23,3,185,219,,75,41,8,15,9,0,4,70,150,73,10
22-Jan-11,4,18,24,8,5,53,114,,50,18,2,4,4,2,1,72,94,64,8
22-Jan-11,5,17,14,11,8,40,101,,26,20,8,12,7,4,6,49,118,65,8
22-Jan-11,6,32,46,21,6,54,81,,42,29,26,20,24,45,16,50,130,68,31
22-Jan-11,7,55,102,39,20,153,213,,90,113,43,49,92,193,39,100,184,77,83
22-Jan-11,8,98,141,92,26,215,445,,255,296,71,59,81,55,74,227,331,127,167
22-Jan-11,9,217,236,96,69,411,1093,,787,679,95,153,148,96,94,458,709,200,659
22-Jan-11,10,393,310,142,79,686,1741,,1566,1195,107,149,224,114,134,731,966,340,2274
22-Jan-11,11,616,312,146,68,1052,2436,,2136,1659,83,121,304,168,137,1163,1186,383,2187
22-Jan-11,12,913,447,197,70,1631,2974,,2851,1635,80,123,392,274,149,1231,1348,469,1801
22-Jan-11,13,1282,346,200,81,1945,3308,,3352,1677,103,101,397,287,155,1466,1414,408,1398
22-Jan-11,14,1307,334,181,63,2243,3400,,3259,1620,81,79,438,257,134,1489,1504,365,1027
22-Jan-11,15,1194,338,150,67,2433,3279,,3371,1646,105,100,485,366,136,1658,1653,455,1201
22-Jan-11,16,1176,351,183,47,2100,3369,,3271,1387,143,183,472,321,129,1834,1785,554,1185
22-Jan-11,17,1134,470,198,64,1913,3119,,2569,1063,124,291,694,402,145,1967,1585,452,2899
22-Jan-11,18,930,451,171,67,1849,2692,,1118,529,188,410,1691,452,198,1675,1457,463,2276
22-Jan-11,19,748,346,153,65,1787,2573,,620,400,107,163,880,464,104,1382,1076,313,1072
22-Jan-11,20,751,311,95,42,1705,2023,,485,266,69,119,743,501,92,1154,1018,387,804
22-Jan-11,21,632,233,114,71,1541,1533,,443,284,177,304,1647,783,169,1070,889,352,462
22-Jan-11,22,536,198,121,84,1504,1482,,450,302,55,190,842,497,92,1598,1154,547,1297
22-Jan-11,23,501,215,129,101,1268,1588,,445,310,55,80,437,225,25,1267,1060,508,600
23-Jan-11,0,368,171,90,64,752,1121,,321,272,58,50,228,63,18,899,887,427,1940
23-Jan-11,1,256,68,71,38,449,537,,197,156,15,48,155,89,16,312,360,167,45
23-Jan-11,2,165,29,27,23,323,555,,202,113,15,25,34,8,4,271,250,126,21
23-Jan-11,3,102,34,34,12,241,441,,166,76,10,16,19,1,5,255,254,177,4
23-Jan-11,4,44,36,16,5,89,222,,65,36,6,7,11,6,0,82,112,64,7
23-Jan-11,5,15,6,7,5,34,105,,49,17,3,6,6,1,2,68,74,49,15
23-Jan-11,6,33,26,8,15,76,83,,41,33,7,19,6,3,6,40,64,35,23
23-Jan-11,7,28,46,21,15,95,128,,56,54,18,17,53,15,34,95,159,101,71
23-Jan-11,8,77,100,60,20,190,309,,175,162,37,47,129,98,78,183,292,132,174
23-Jan-11,9,191,174,116,45,326,812,,438,409,112,79,175,414,103,465,569,196,491
23-Jan-11,10,351,238,143,43,662,1644,,1259,881,68,87,271,462,163,994,870,277,1695
23-Jan-11,11,529,292,186,60,844,2554,,2019,1050,98,67,383,788,200,1470,1199,385,1469
23-Jan-11,12,789,275,164,72,1298,2644,,2523,1283,92,66,515,1398,193,1666,1308,404,946
23-Jan-11,13,1059,255,167,41,1651,2658,,2658,1234,93,72,523,1922,143,1669,1390,432,682
23-Jan-11,14,968,234,180,67,1749,2998,,2753,1252,73,61,570,2053,166,1794,1416,476,621
23-Jan-11,15,1005,184,110,82,1980,2817,,2626,1068,73,55,601,1831,172,1689,1539,473,572
23-Jan-11,16,1000,240,128,48,1772,2600,,2387,966,96,84,517,1171,129,1657,1529,499,688
23-Jan-11,17,1072,224,107,55,1807,2418,,1602,606,101,107,449,620,122,1325,1309,380,2213
23-Jan-11,18,811,213,103,41,1518,1789,,716,360,106,125,462,356,145,1093,1186,354,1009
23-Jan-11,19,537,135,88,40,1296,2191,,536,354,59,102,527,337,100,846,963,392,511
23-Jan-11,20,542,163,95,29,1337,1281,,336,259,75,109,583,386,74,824,862,216,796
23-Jan-11,21,483,101,39,56,1003,960,,314,175,71,84,532,384,60,847,795,280,237
23-Jan-11,22,260,73,64,40,655,951,,201,143,46,70,232,126,48,664,796,382,180
23-Jan-11,23,201,78,55,30,450,611,,115,125,48,25,88,28,16,472,625,262,1192
24-Jan-11,0,53,40,12,17,170,259,,84,59,27,51,32,7,12,136,224,95,38
24-Jan-11,1,29,12,5,6,64,63,,27,20,6,18,13,5,2,41,79,36,15
24-Jan-11,2,41,7,6,2,31,51,,15,10,2,4,4,1,2,22,46,20,11
24-Jan-11,3,13,9,3,5,20,24,,44,11,2,1,3,5,1,19,34,23,11
24-Jan-11,4,15,13,5,11,29,26,,8,13,0,1,1,0,1,46,46,36,4
24-Jan-11,5,11,51,25,82,47,60,,16,19,20,22,8,3,10,67,109,45,11
24-Jan-11,6,67,231,175,488,95,134,,106,74,186,72,15,4,73,209,407,121,79
24-Jan-11,7,253,899,994,2625,198,434,,315,254,712,370,28,5,155,632,1220,309,110
24-Jan-11,8,540,1923,1976,5261,442,808,,836,809,2027,1009,116,31,283,1278,3281,771,248
24-Jan-11,9,476,1152,1008,2362,640,1195,,1009,939,981,507,120,22,136,734,1548,317,330
24-Jan-11,10,546,686,581,861,818,1844,,1421,1266,339,258,178,65,78,720,1085,289,1113
24-Jan-11,11,835,638,428,679,1294,2383,,2205,1532,261,155,185,84,125,1006,1220,400,711
24-Jan-11,12,1312,1513,704,932,2050,3469,,3609,2505,764,369,271,183,352,1254,2058,475,494
24-Jan-11,13,1569,1526,728,1154,2244,4034,,4432,2845,749,345,316,174,408,1510,2169,504,492
24-Jan-11,14,1502,799,511,868,2144,3554,,3348,1978,345,184,210,110,129,1406,1748,438,414
24-Jan-11,15,1520,651,552,942,2154,3455,,3199,1757,428,205,264,192,148,1267,1741,486,438
24-Jan-11,16,1544,828,923,1857,2017,3334,,3071,1607,910,449,265,114,193,1675,2449,662,812
